Doc_ID,TAGS,CLASS
191,"NNP,NNPS,VBZ,DT,JJ,PRP,VBZ,CD,IN,DT,JJS,JJ,CC,MD,PRP,VB,DT,NNP,NNPS,CC,DT,NN,VBD,CD,NNS,IN,DT,NN,IN,DT,JJ,VBD,VBG,RB,NN,DT,NN,VBD,DT,NN,TO,VB,DT,NN,RB,VBD,JJ,IN,IN,DT,CD,NNS,VBD,JJR,IN,CD,IN,DT,JJ,DT,NN,VBD,IN,DT,NN,IN,CD",2
192,"NNS,IN,NNP,VBD,NNS,IN,CD,IN,DT,JJS,DT,NNS,VBD,TO,DT,NN,CC,PRP,VBP,IN,CD,CD,NNS,DT,NNS,VBP,JJ,IN,IN,PRP$,EX,VBP,DT,NN,IN,NNS,RB,VBD,DT,NN,IN,NNS,IN,JJ,DT,NNS,MD,VB,JJ,TO,VB,WP,DT,NNS,JJ,IN,PRP$,JJ,NN,MD,VB,IN,DT,NNS,VBD,TO,VB,JJ,NNP,JJ,NN,VBD,DT,NNS",2
193,"DT,JJ,NN,VBD,IN,PRP,VBD,IN,EX,VBD,CD,NNS,IN,DT,DT,NN,IN,DT,NN,VBD,DT,CD,JJ,NNS,IN,DT,NN,CC,IN,DT,NN,VBD,DT,JJR,DT,NN,VBZ,RB,IN,RB,JJ,DT,NN,MD,VB,JJR,IN,NN,CC,DT,NN,MD,VB,VBN,IN,NNS,CC",2
194,"EX,VBZ,DT,JJ,NN,IN,JJR,IN,DT,JJ,NNS,VBD,IN,CD,DT,NN,VBD,DT,NN,DT,JJ,DT,NNP,NNP,VBZ,IN,CD,CD,NNS,VBP,JJ,NNS,MD,VB,IN,PRP,VBP,DT,NNS,IN,NNS,VBN,IN,EX,VBD,RB,DT,JJ,NN,IN,NNP,VBD,IN,DT,JJ,NN,VBZ,RB,IN,JJ,NNS,IN,DT,DT,NN,VBZ,NN,IN,DT,EX,VBD,NNS,DT,RB,IN,VBD,DT,NN",2
195,"NNS,VBD,DT,JJ,JJ,VBG,NN,TO,NN,NNS,IN,PRP,VBD,NNS,IN,DT,VBG,NN,PRP,VBD,JJ,NNS,IN,DT,WDT,RB,VBP,NNS,CC,DT,DT,NNS,VBP,IN,DT,NNS,MD,VB,NN,IN,DT,VBG,NNS,TO,VB,PRP,JJR,IN,RB,IN,VB,DT,JJ,NN,IN,PRP$",2
196,"IN,NNP,NN,NNS,VBD,PRP$,NN,IN,VBZ,IN,NNP,TO,PRP,VBZ,IN,JJ,NNS,IN,DT,NNS,VBD,PRP,DT,JJ,CC,DT,JJ,NN,IN,NN,VBZ,CD,TO,CD,NNS,NNS,CC,JJ,NNS,IN,VBP,NN,VBP,DT,NN,NN,IN,DT,NN,IN,IN,NNS,VBP,PRP,IN,DT,NN,TO,PRP,VBD,IN,VBG,NNS,CC,JJ,NN,VBP,IN,DT,NN",2
197,"EX,VBZ,DT,JJ,NN,IN,WDT,VBZ,DT,JJ,NN,CC,JJ,NNS,MD,VB,DT,JJ,CC,DT,NN,IN,JJ,PRP,MD,RB,VB,DT,NNS,DT,NN,IN,DT,JJ,DT,NN,VBZ,CD,NNS,CC,PRP$,NN,VBD,VBN,IN,JJ,NN,VBZ,DT,JJS,NN,NN,IN,DT",2
198,"JJ,DT,NN,NN,NNS,IN,IN,JJS,CD,NN,DT,NN,VBD,IN,CD,NNS,CC,VBD,DT,CD,NN,IN,CC,RP,IN,DT,NN,VBD,VBN,NN,NNS,VBD,NN,NNS,IN,DT,NN,IN,DT,JJ",2
199,"NNS,VBD,DT,NN,IN,CC,PRP,RB,VBD,PRP,TO,NNP,PRP,VBD,PRP,IN,NNP,PRP,VBD,DT,JJ,DT,NN,VBZ,DT,NN,IN,NN,IN,PRP$",2
200,"DT,JJ,NN,VBD,VBG,IN,PRP$,NN,IN,DT,NN,VBD,RB,IN,DT,IN,PRP,VB,PRP,WRB,PRP,VBD,DT,NN,NN,IN,DT,NN,VBD,DT,NN,NN,PRP,VBD,DT,NN,IN,PRP$,DT,NN,CC,DT,NNS,VBD,IN,DT,NN,VBD,IN,DT,IN,DT,NN,VBD,DT,NN,CC,NNS,VBD,DT,NNS,VBD,NN,IN,DT,NN,IN,DT,NNS,PRP,VBD,DT,NNS,IN,DT,NN,DT,NN",2
201,"NNP,NNS,VBD,NNP,CC,VBD,CD,NNS,IN,NNS,WP,VBD,PRP$,NNS,VBD,IN,JJS,CD,NNS,VBD,DT,CC,JJR,IN,NN,NNS,VBD,IN,DT,JJ,CD,EX,VBZ,DT,NN,IN,DT,JJ,NN,VBN,IN,DT,PRP,VBZ,DT,NN,CC,RB,NNS,VBD,PRP,TO,PRP,VBD,RB,RB",2
202,"EX,VBP,JJ,JJ,NN,NNS,IN,DT,DT,NN,NN,VBD,RP,IN,DT,PRP,VBN,DT,JJ,DT,NN,VBZ,VBN,IN,IN,NN,NNS,WDT,VBP,RB,VBN,DT,JJ,NN,VBZ,CD,IN,CD,NNS,VBN,IN,VBG,NN,IN,DT,NN,VBZ,VBG,NNS,TO,VB,PRP$,NNS,IN,JJ,NNS,CC,VB,PRP,VB,VBN,IN,NN",2
203,"DT,JJ,NN,IN,NNP,VBD,IN,DT,NN,NN,WRB,DT,NN,NN,PRP,VBD,RP,IN,DT,DT,NN,VBD,DT,VBG,NN,IN,DT,NN,NN,VBD,VBG,IN,DT,PRP,RB,VBD,TO,DT,NN,CC,VBD,PRP$,PRP,MD,RB,RB,VB,CC,RB,VBD,DT,NN,IN,DT,NN,VBZ,IN,PRP,VBP,IN,PRP,MD,VB",2
204,"JJ,NNP,NNP,NNP,VBD,DT,NNP,NNP,PRP,VBD,DT,JJ,NN,IN,NNP,NNS,VBD,VBG,IN,DT,NN,CC,NNP,VBD,CC,PRP,RB,VBD,PRP,VBD,RB,VB,DT,NNS,WP,PRP,VBD",2
205,"IN,CD,NNS,VBD,IN,DT,NN,IN,PRP,VBD,IN,NNP,WRB,DT,NNS,VBD,IN,IN,PRP$,NNS,IN,DT,NN,IN,DT,NN,VBZ,IN,CD,CC,PRP,VBZ,VBG,RB,CD,NNS,IN,NN,CC,NNS,VBD,TO,DT,NN,CC,VBD,RP,NNS,IN,DT,PRP,VBD,IN,NN,IN,DT,NNS,IN,DT,JJ",2
206,"DT,NNP,VBZ,DT,JJ,JJ,NN,NNS,VBD,PRP,TO,VB,IN,DT,NNP,CD,CC,DT,NNP,PRP,VBD,RP,IN,NNP,IN,PRP$,JJ,JJ,DT,NNP,NNP,NNP,IN,NNP,VBD,DT,DT,NN,NNS,VBD,DT,NN,IN,CC,NN,IN,DT,JJ",2
207,"CD,NNS,DT,NN,VBD,VBN,IN,PRP$,NNS,IN,DT,NN,NNS,TO,JJ,PRP,MD,VB,PRP$,JJ,NN,CC,NN,EX,VBP,NNS,IN,PRP$,NN,IN,NN,DT,NN,IN,PRP$,PRP,VBP,NNS,WDT,VBP,DT,NN,TO,VB,DT,NNS,IN,PRP$,DT,JJ,VBZ,DT,JJ,NN,IN,NN,TO,VB",2
208,"JJ,NN,VBN,VBP,DT,JJ,NN,IN,PRP$,NN,IN,DT,NN,VBP,IN,DT,NN,VBD,DT,NN,IN,IN,PRP,VBD,IN,DT,NN,IN,DT,NN,VBD,DT,CC,NNP,VBD,DT,JJ,DT,JJ,NN,IN,DT,NNS,IN,NNP,VBD,TO,CD,NN,NNS,VBD,VBN,CC,JJR,IN,CD,NNS,VBD",2
209,"VBN,JJ,NNS,VBD,IN,DT,NNP,CC,VBD,NN,IN,DT,JJ,NN,VBD,DT,NN,IN,DT,NNS,VBP,NNS,CC,VBD,NNS,CC,PRP,VBD,IN,JJ,NNS,WP,VBD,PRP,DT,DT,NNS,VBD,CC,PRP,VBD,RB,PRP,VBD,JJ,IN,DT,JJ,NNS,VBD,IN,NNS,IN,DT,JJS,NN,IN,NNP,IN,IN",2
210,"IN,EX,VBZ,DT,JJ,NN,IN,DT,JJ,PRP,VBZ,JJ,IN,PRP$,NN,CC,PRP,VBZ,RB,VB,NNS,IN,VBG,PRP$,NNS,IN,DT,NN,RB,JJ,IN,CC,PRP,VBZ,IN,CD,CC,CD,NNS,IN,PRP,TO,DT,NN,VBZ,IN,JJ,WDT,VBZ,PRP$,NN,JJ,VBZ,VB,JJ,RB,IN,CD",2
211,"DT,NN,IN,NNP,NNP,NN,DT,JJ,PRP,VBZ,DT,JJS,NN,NN,IN,NNP,NNP,IN,IN,CD,DT,NN,VBD,TO,VB,PRP,TO,DT,PRP,VBZ,IN,PRP,MD,VB,DT,JJ,JJ,DT,NNP,IN,NNP,NNP,VBD,IN,DT,NN,VBD,VBG,TO,VB,VBN,NN,MD,VB,DT,NN,CC,DT",2
212,"DT,NN,IN,DT,NNP,NNP,NNP,VBD,DT,NN,DT,JJ,NNS,IN,DT,RB,PRP,VBD,DT,NNS,RB,RB,CC,VBD,DT,JJ,DT,NN,VBZ,WRB,DT,NN,IN,DT,NN,PRP,VBZ,TO,VB,CD,NN,DT,NNP,VBZ,DT,NN,IN,DT,JJ,NNS,MD,VB,IN,NN,TO,NN,CC,RB",2
213,"CD,NNS,DT,NN,NNP,NNP,VBD,IN,NNP,DT,NNP,NN,WP,VBZ,NNP,NNP,VBD,TO,VB,NN,TO,DT,IN,DT,NN,VBD,IN,PRP$,NN,IN,PRP$,DT,NN,VBD,IN,PRP,VBD,IN,DT,PRP,VBD,IN,PRP,VBD,IN,VBG,JJ,TO,VBG,CC,DT,VBD,DT,JJ,NN,IN,DT,JJ",2
214,"DT,NN,VBD,IN,DT,NN,IN,DT,VBP,NN,IN,PRP,VBD,DT,NN,IN,PRP$,NN,WRB,DT,JJ,NN,VBD,CC,VBD,VBG,DT,NN,NN,TO,VB,IN,RB,IN,PRP,MD,TO,VB,DT,DT,NN,VBD,VBN,IN,DT,NN,IN,NNS,WP,VBD,IN,DT,CD,IN,PRP,VBD,DT,JJ,PRP,CC,PRP,VBD,DT,JJ,NN,IN,DT,NN,TO,VB,DT,NN",2
215,"NNP,NNS,VBP,IN,CD,NNS,IN,DT,NN,IN,DT,NNP,TO,PRP,VBD,PRP,TO,VB,JJ,NNS,CC,TO,VB,PRP$,NN,IN,DT,DT,NNS,VBP,IN,NNP,NNP,IN,NNP,TO,NNP,JJ,NN,VBD,PRP,CC,VBD,WRB,PRP,VBD,TO,PRP$,DT,NN,NN,VBD,IN,DT,NN,VBD,RB,DT,PRP,VBD,IN,PRP,VBD,DT,NN,IN,JJ,DT,NN,TO,VB,NN,TO,CC,TO,VB,IN,DT,NN,VBZ",2
216,"DT,JJ,NN,NN,VBZ,VBG,NN,NNS,VBP,JJ,NNS,IN,NN,IN,DT,NN,NN,DT,NN,IN,DT,NN,NN,VBZ,IN,CD,NN,NNS,VBP,IN,DT,NN,NN,IN,IN,TO,CD,TO,CD,NNS,IN,DT,CC,PRP,VBP,VBN,IN,JJ,NNS,DT,RB,DT,NN,VBZ,VBN,DT,JJ,IN,DT,NNS,VBP,VBN,CC,IN,PRP,VBP,JJ,NN,NNS,VBP,PRP$",2
217,"IN,EX,VBD,DT,NN,IN,NNS,VBD,IN,CD,NNS,IN,DT,DT,JJ,NN,VBZ,RB,VB,JJ,NN,IN,IN,DT,EX,VBD,NN,IN,CC,RB,PRP,VBZ,RB,VB,JJ,NNS,TO,VB,DT,DT,NNP,VBZ,VBG,IN,CD,CD,NNS,WDT,NNS,VBD,IN",2
218,"IN,DT,JJ,NN,VBD,DT,NN,IN,DT,IN,NNS,VBD,PRP,TO,VB,PRP,RB,TO,DT,PRP,VBD,PRP,TO,DT,JJ,NN,IN,CD,NNS,TO,DT,IN,DT,PRP,MD,VB,RB,CC,NNP,VBZ,JJ,IN,NNS,VBP,IN,EX,VBP,RB,IN,CD,IN,PRP,VBD,IN,DT",2
219,"IN,DT,NN,VBD,PRP$,NN,IN,DT,JJ,PRP,VBZ,RB,TO,CD,DT,NN,NN,NNS,IN,DT,PRP,VBZ,VBN,RB,RB,TO,VB,CD,NNS,TO,VB,DT,NN,VBD,IN,PRP,VBD,PRP,CD,NNS,TO,VB,PRP$,NN,CC,PRP,VBZ,IN,PRP,VBZ,JJR,NNS,TO,IN,DT,NN,VBZ,PRP$,PRP,VBZ,DT,NNS,IN,NNS,MD,DT,VBZ,IN,NNP,VBZ,RB,VBN,IN,PRP$,JJ,NN,NNP",2
220,"DT,NN,IN,DT,NN,IN,NNP,VBD,DT,NN,IN,DT,NN,CC,VBD,DT,NN,VBD,PRP,IN,DT,JJ,CC,VBD,PRP$,NN,TO,NNS,CC,NNS,VBD,NNS,IN,DT,NN,CC,DT,NN,NN,VBD,TO,DT,DT,NN,VBD,NNS,IN,DT,NNS,VBD,IN,IN,DT,NN,CC,IN,PRP,VBD,EX,VBZ,DT,NN,IN,DT",2
221,"DT,NN,VBD,PRP$,NN,IN,NNP,IN,CD,CC,PRP,VBD,DT,RB,PRP,VBZ,DT,JJ,NN,IN,DT,NN,IN,NNP,TO,VB,VBN,IN,IN,DT,DT,NN,IN,DT,NN,VBD,TO,DT,NN,JJ,IN,DT,DT,NN,VBD,JJ,CC,VBD,DT,NN,TO,DT,NNS,IN,DT,NNS,PRP,VBD,DT,PRP,VBZ,DT,JJ,NN,IN,NNP,CC,DT,PRP,VBZ,RB,VB,PRP,PRP,VBZ,DT,NN,IN,DT,RBS,JJ,NNS,IN,PRP$,IN,DT,DT,JJ,NN,VBD,IN,DT,JJ,NN,IN,EX,VBZ,NN,IN,DT,DT,VBZ,RB",2
222,"DT,NN,VBD,DT,NN,IN,DT,NN,IN,IN,NN,WP,VBZ,RB,DT,NN,CC,NN,VBD,PRP$,IN,CC,VBD,PRP$,DT,NN,RB,VBD,IN,DT,NN,VBD,DT,RB,JJ,DT,NN,VBD,IN,JJ,JJ,TO,VB,RB,CD,CC,RB,PRP,VBD,CD,CC,RB,CD,DT,NN,VBD,RB,DT,NN,CC,RB,PRP,VBZ,DT,DT,NN,VBD,DT,JJ,NNP,NNP,NNP,CC,PRP,RB,VBZ,DT,NNP,IN,PRP$",2
223,"JJ,NNS,IN,DT,NN,IN,NNP,MD,VB,DT,NN,CD,JJ,NNS,VBD,VBN,IN,DT,NN,IN,DT,DT,CD,NNS,VBD,PRP$,NNS,IN,DT,CC,CD,IN,PRP,VBP,TO,DT,JJ,NN,IN,DT,VBD,RB,IN,IN,DT,NN,DT,JJ,NN,PRP,DT,JJ,NNS,IN,DT,NN,MD,VB,DT,PRP,MD,VB,IN,PRP,VBP,JJ,CC,IN,NN,VBZ,DT,NN,TO",2
224,"DT,NN,VBZ,RB,IN,NN,DT,NN,IN,NNS,CC,NN,NNS,VBD,DT,NN,IN,PRP,VBP,PRP,RB,IN,DT,JJ,CC,PRP,VBZ,DT,NN,IN,NNS,IN,CC,DT,NN,NN,CC,DT,NNS,MD,VB,DT,NN,IN,DT,NN,VBN,DT,DT,NN,VBZ,VBN,DT,NNP,NNP,DT,NN,VBZ,JJ,DT,JJ,JJ,NN,VBD,DT,NN,NN,VBG,JJ,NNS,IN,NNS,WDT,VBP,DT,DT,NN,IN,VBN,IN",2
225,"DT,JJ,NN,CC,NN,VBD,DT,NN,TO,VB,PRP$,CD,PRP,VBZ,PRP$,NN,IN,DT,NN,IN,DT,DT,NN,VBZ,JJ,IN,VBG,PRP,VBZ,CC,DT,NN,VBZ,PRP,VBZ,IN,DT,NN,VBZ,RB,IN,PRP,VBZ,RB,PRP,VBZ,DT,NN,IN,DT,NN,NN,CC,VBN,IN,IN,PRP,VBZ,VBN,IN",2
226,"NN,VBD,DT,JJ,NN,IN,DT,NNP,NN,DT,NN,VBZ,DT,JJ,NN,IN,NN,TO,VB,PRP,VBZ,DT,NN,IN,PRP,VBZ,IN,CC,DT,JJ,PRP,VBZ,NN,IN,DT,JJ,JJ,NNS,CC,DT,NN,IN,DT,PRP,VBD,DT,JJ,NN,IN,DT,CC,PRP$,NNS,VBD,PRP,VBD,VBN,IN",2
227,"DT,NNP,NNP,NNP,VBZ,DT,CD,NN,PRP,VBZ,NN,IN,CD,NNS,IN,IN,DT,PRP,VBZ,DT,JJ,NN,WDT,VBZ,CD,NN,DT,JJS,NN,VBZ,DT,DT,NNS,VBD,JJ,IN,DT,JJ,DT,MD,VB,NN,RBR,CC,DT,NNS,MD,VB,IN,PRP$,NN,IN,DT,NN,VBD,IN,DT,NN,VBZ,TO,VB,NNS,VB,IN,DT,NN,IN,EX,VBP,RB,CD,JJ,NNS,IN,DT",2
228,"DT,JJ,NN,NN,VBD,VBG,IN,NNP,WRB,PRP,VBD,RP,DT,DT,NN,IN,DT,NN,VBD,CD,NNS,CC,DT,NN,VBD,VBN,IN,DT,NN,VBD,IN,PRP,VBD,VBG,TO,PRP$,NN,CC,CD,NNS,VBD,CC,PRP,VB,RB,CC,PRP,VBD,RB,IN,DT,PRP,VBD,PRP,CD,PRP,VBD,PRP$,NN,IN,DT,CD,NNP,VBD,DT,JJ",2
229,"DT,JJ,NN,VBD,DT,NN,IN,DT,PRP,VBD,PRP,CC,PRP$,NN,VBD,DT,PRP,VBD,JJ,IN,EX,VBD,NNS,NN,WRB,PRP,VBD,PRP,VBD,PRP,VBD,CD,CD,IN,NN,DT,NN,VBD,DT,DT,NN,VBD,DT,NN,RB,IN,NN,CC,VBD,PRP,DT,NNS,VBP,IN,NNP,NNS,VBD,DT,NN,WRB,PRP,VBD,NNP,IN",2
230,"IN,NN,VBD,JJ,JJ,NNS,DT,NNP,VBD,IN,IN,DT,JJ,DT,NNP,VBD,DT,NN,IN,CD,IN,NNP,JJ,NNP,NN,VBD,JJ,IN,NNP,NNS,VBD,IN,NNS,IN,DT,NNS,VBD,JJ,IN,NNP,PRP,VBD,IN,PRP,IN,PRP,VBD,RB,TO,VB,DT,NN,IN,DT,PRP,VBD,TO,VB,IN,CD,IN,DT,NNS,VBD,IN,DT,VBD,DT,NN,VBN,IN,DT,JJ,DT,NN,IN,JJ,NNPS,VBP,WP,NNP,NNP,CD,IN,PRP,VBD,IN,PRP,VBZ,IN,DT,NN,MD,VB,NNP,NN,IN,PRP,VBZ,IN,DT,NNP,NNPS,RB,VBD,DT,NN,IN,NN,CC,TO,VB,DT,JJ",2
231,"DT,NN,VBD,VBG,DT,JJ,NN,IN,NNP,WRB,CD,NNS,VBD,DT,NNS,IN,JJ,DT,NN,CC,DT,NN,VBD,TO,VB,DT,CC,PRP,VBN,DT,JJ,CC,RB,VBN,DT,DT,NN,VBD,RB,DT,CD,NNS,VBN,RB,NNS,IN,PRP,VBD,RB,NN,VBD,VBN,CC,DT,NN,RB,VBD,DT",2
232,"DT,NN,VBD,VBG,TO,VB,RP,PRP$,NN,WRB,PRP,RB,VBD,DT,DT,NN,VBD,VBG,CC,VBD,DT,NN,DT,JJ,NN,VBD,TO,VB,IN,DT,NN,VBD,DT,NN,CC,VB,NNS,NNP,VBD,VBD,DT,NN,IN,DT,NN,CC,VBD,TO,VB,DT,DT,NN,IN,DT,NN,VBD,RB,TO,CC,PRP,VBD,TO,VB,TO",2
233,"NNS,VBD,VBG,DT,NN,NNS,IN,PRP,VBD,DT,NNS,IN,PRP,VBP,VBN,CD,NNS,IN,NNP,NNP,NN,TO,DT,NNS,VBD,IN,PRP,VBD,VBG,IN,NN,CC,JJ,NNS,VBD,DT,NNP,IN,DT,NNP,TO,VB,PRP$,NNS,RB,VBP,JJ,PRP,VBP,IN,PRP,MD,VB,PRP,VB,JJ,NN,IN,DT",2
234,"DT,NN,NN,VBD,IN,DT,JJ,NN,NN,NN,IN,DT,NN,VBD,JJ,IN,NNS,IN,DT,NN,IN,DT,JJ,NNS,VBD,CC,CD,JJR,VBD,DT,NN,VBD,NN,IN,NN,WRB,DT,NNP,NN,VBG,IN,DT,NNP,NNP,WDT,VBZ,NNP,NNP,IN,VBD,NN,IN,DT",2
235,"IN,DT,NN,VBD,VBG,DT,NN,NN,EX,VBD,DT,NN,CC,DT,NN,VBD,DT,DT,NN,VBD,TO,DT,WDT,VBD,NNS,IN,DT,CD,NN,VBD",2
236,"NNS,IN,NNP,MD,RB,NN,DT,NN,IN,DT,JJ,NNP,NNS,CC,DT,NNP,NNS,VBP,DT,JJ,NN,IN,DT,NN,TO,VB,JJR,IN,DT,JJ,IN,TO,CD,CD,NNS,VBD,IN,DT,NNP,NNP,NN,IN,CD,CC",2
237,"JJ,DT,JJ,NN,VBD,DT,NN,DT,NN,VBD,DT,DT,NN,IN,DT,NN,VBD,DT,NN,VBG,IN,DT,NN,NN,CC,PRP,VBD,DT,NN,IN,NN,TO,DT,RB,IN,DT,JJ,NN,VBD,JJ,DT,NN,CC,VBD,IN,DT,PRP,VBD,DT,NN,IN,DT,NN,RB,VBD,DT,NN,CC,VBD,RP,IN,DT,NN,VBD,TO,VB,DT,NN,DT,NN,IN,NN,IN,DT,CC,DT,NN,VBD,RB,VB,PRP,CC,VBD,IN,DT,NN,IN,IN,CD,WDT,VBZ,IN,CD,JJ,NNP,NN,VBD,IN,PRP,VBD,DT,NN,PRP,MD,VB,RBR,JJ,RB,IN,PRP,VBZ,RB",2
238,"IN,NNP,NN,VBD,RP,DT,JJ,NNP,NN,PRP,VBD,NNS,IN,DT,NN,IN,NNP,IN,DT,DT,JJ,NN,NN,VBD,TO,DT,NN,IN,DT,DT,JJ,NN,VBD,IN,DT,NN,JJ,CC,VBD,PRP,VB,DT,IN,DT,JJS,NNS,IN,JJ,JJ,NNS,VBD,RP,IN,DT,NN,VBD,VBN,TO,VB,CC,RB,PRP,VBD,NN,IN,DT,NN,NN,IN,DT,JJ,PRP,VBD,CD,NNS,VBG,JJ,NNS,IN,DT,NN,VBD,CC,VBD,IN,PRP,VBD,IN,PRP$,NNS,VBD,DT,JJ",2
239,"DT,NN,VBD,JJ,CC,NNS,VBD,PRP,IN,DT,NN,CC,VBD,PRP,PRP$,NN,VBD,IN,NN,VBD,JJ,IN,PRP$,NN,VBD,VBG,PRP,VBD,RB,JJ,CC,PRP,VBD,PRP,VBD,DT,NN,IN,DT,NN,IN,PRP$,NN,IN,PRP$,NN,CC,VBD,PRP,IN,DT,NN,PRP$,NN,VBD,DT,NN,IN,PRP$,NN,CC,VBD,PRP,TO,DT,NNS,TO,VB,PRP$,NNPS,VBD,DT,NN,JJ,CC,VBD,IN,PRP$,NN,VBD,DT,JJ,NN,PRP,VBD,DT,CC,PRP,VBZ,RB,VBG,RBR,IN",2
240,"NNP,NNP,VBD,VBN,IN,DT,JJ,NNP,IN,IN,DT,NN,IN,PRP,VBZ,DT,JJS,NN,IN,DT,DT,NN,NN,VBD,NN,IN,DT,NNP,IN,CD,CC,NN,NNS,VBD,DT,IN,PRP$,NNP,VBD,IN,PRP,MD,VB,NN,CC,PRP,RB,VBD,NNS,IN,NNP,FW",2
241,"DT,NN,NN,VBZ,VBG,NN,IN,CD,JJ,NNS,NNP,CC,NNS,IN,IN,DT,NN,VBN,IN,DT,NN,IN,EX,VBD,CD,NNS,CC,RB,TO,CD,NNS,VBG,DT,VBZ,DT,JJ,CD,NN,VBD,IN,PRP,MD,VB,CC,PRP,RB,VBP,TO,VB,TO,DT,NN,TO,VB,VBG,IN,DT,NN,VBZ,NN,JJ,TO,DT,JJ,NN,NN,NN,VBN,VBG,DT,JJS,IN,DT,NN,NN,IN,EX,VBZ,RB,DT",2
242,"DT,NN,IN,NNP,VBD,DT,JJ,NN,IN,DT,JJS,NN,IN,DT,PRP$,NN,VBZ,CD,NNS,WDT,VBZ,RB,IN,CD,PRP,VBZ,IN,PRP,VBZ,PRP$,NNS,VBG,NNS,CC,VBG,NN,NN,VBZ,NNS,VBP,PRP,DT,NN,WRB,NNS,VBP,PRP,TO,VB,DT,JJ,NN,RB,VBZ,IN,DT,NN,VBZ,DT,JJS,NN,IN,DT,IN,VBZ,TO,VB,DT,MD,VB,DT,JJ,DT,NN,VBZ,IN,JJ,NNS,VBP,IN,PRP$,PRP$,NN,NN,VBZ,DT,RB,JJ",2
243,"DT,NN,VBZ,IN,DT,JJ,NN,IN,DT,PRP$,NN,VBZ,NNP,CC,PRP,VBD,NN,IN,CD,JJ,TO,PRP,VBD,DT,NN,TO,VB,TO,VB,IN,PRP,VBD,TO,VB,IN,PRP$,JJ,NNP,VBD,JJ,IN,PRP,MD,RB,VB,DT,NNS,CC,NNS,IN,JJ,PRP,VBD,TO,VB,TO,VB,IN,PRP$,PRP,VBZ,IN,PRP,MD,VB,JJ,NNS,TO,VB",2
244,"NNS,IN,NNS,VBN,IN,NNP,IN,PRP,RB,VBD,DT,NN,IN,NNP,NNP,PRP,VBZ,DT,JJS,JJ,NN,IN,NN,NNS,VBP,IN,JJR,NNS,IN,NNP,IN,PRP$,NNP,VBD,NNS,IN,PRP,RB,VBD,NNP,WP,VBZ,DT,NN",2
245,"EX,VBZ,DT,NN,IN,DT,NN,IN,DT,JJ,NN,NN,NN,IN,DT,NN,VBD,VBN,TO,JJ,NNP,IN,DT,NNP,NNP,IN,NNP,NNP,VBD,DT,NN,IN,PRP$,NN,NN,NN,JJ,PRP,VBD,IN,DT,NN,DT,NNS,VBD,TO,VB,IN,DT,NNS,IN,NN,NN,IN,NNP,NNS,NNS,VBP,TO,VB,PDT,DT,NN,IN,DT,JJ",2
246,"NNS,IN,DT,NN,IN,NNP,VBD,RP,PRP$,NN,CC,DT,NN,NN,PRP,VBD,RB,NN,IN,NNS,VBD,TO,VB,PRP,VB,PRP,VBZ,CD,NNS,JJ,CD,NNS,DT,JJ,DT,NN,VBD,WRB,JJ,DT,NN,IN,NN,IN,DT,PRP,MD,VB,TO,NN,NNS,VBD,DT,NN,IN,DT,JJ,PRP,VBZ,RB,JJ,NN,CC",2
247,"DT,JJ,WDT,VBD,VBN,IN,CD,IN,DT,JJ,NNP,VBZ,VBN,DT,NN,VBZ,IN,DT,NN,IN,CC,PRP,VBZ,VBG,VBN,PRP,VBZ,IN,DT,NNP,DT,VBZ,DT,NN,IN,NN,IN,CD,CD,JJ,NNS,RB,IN,NNS,VBD,DT,NNS,VBN,IN,DT,JJ,NNP,NNP,IN,NNS,IN,DT,NNS,VBP,RB,DT,NN,VBZ,VBN,VBG,NNS,IN,NN,IN",2
248,"NNS,IN,NNS,VBN,IN,PRP,VBD,TO,VB,DT,JJ,NN,NNP,PRP,MD,RB,VB,IN,DT,JJ,NN,IN,PRP,VBZ,NN,PRP,VBD,NNS,IN,DT,NN,IN,PRP$,NN,CC,CC,PRP,RB,VBD,DT,NNS,VBD,DT,NN,TO,VB,IN,IN,DT,DT,NN,VBD,TO,PRP$,NNS,IN,VBG,TO,DT,EX,VBD,JJ,NNS,IN,DT,CC,PRP,VBZ,RB,RB,JJ,IN,PRP,MD,VB,IN,DT,JJ",2
249,"DT,NNP,NNP,NNP,VBD,TO,DT,JJ,NN,IN,NNP,CD,CC,VBZ,IN,TO,NNP,NNP,DT,JJ,NN,IN,NNP,VBD,IN,PRP,VBD,DT,RB,JJ,NNP,NNP,NNP,IN,DT,NN,IN,JJ,NNS,VBG,RP,JJ,NNS,IN,DT,NNP,NNP,EX,VBP,JJ,NN,CC,JJ,RB,NNP,VBZ,VBG,TO,VB,DT,JJ,NN,IN,VBZ,RB,RB,DT,NNS,DT,JJ,NN,VBZ,RB,VBG,NN,NNS,CC,NNS,VBP,IN,JJR,CC,JJR,JJ,NNS,VBP,VBG",3
250,"DT,JJ,NN,VBD,IN,VBG,IN,DT,NN,IN,DT,NN,NN,IN,NNP,JJ,RB,RB,IN,DT,NN,VBD,VBN,VBN,IN,DT,PRP,VBD,TO,VB,TO,DT,NN,WP,VBD,RB,VBN,TO,PRP,RB,VBD,RB,IN,NNP,DT,NN,VBD,IN,RB,JJ,NNS,VBP,VBG,DT",3
